Datetime,Month,Average Fish Weight (g),Survival Rate (%),Disease Occurrence (Cases),Temperature (°C),Dissolved Oxygen (mg/L),pH,Turbidity (NTU),Month_Num,month_x,Oxygenation Interventions,Corrective Interventions,Average Temperature (°C),High Temperature (°C),Low Temperature (°C),Precipitation (inches),month_y,day,hour,oxigeno_scaled,ph,turbidez,Oxygenation Automatic,Corrective Measures,Thermal Risk Index,Low Oxygen Alert,Health Status
45347.54166666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,1,0,29.1,33.9,24.1,0.2,2,25.42105263157895,2.894736842105263,8.175091277742274,0.6270127387589428,0.00277034681921092,No,No,Normal,Safe,Stable
45347.58333333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,25.47368421052632,2.631578947368421,8.171167238507316,0.657138444275405,0.003890178989378363,Yes,No,Normal,Safe,Stable
45347.625,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,25.52631578947368,2.368421052631579,8.16724319927236,0.6872641497918672,0.005010011159545807,No,No,Normal,Safe,Stable
45347.66666666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,25.57894736842105,2.105263157894737,8.163319160037402,0.7173898553083294,0.006129843329713249,Yes,No,Normal,Safe,Stable
45347.70833333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,25.63157894736842,1.842105263157895,8.159395120802444,0.7475155608247916,0.007249675499880693,No,No,Normal,Safe,Stable
45347.75,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,25.68421052631579,1.578947368421053,8.155471081567486,0.777641266341254,0.008369507670048137,Yes,No,Normal,Safe,Stable
45347.79166666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,25.73684210526316,1.315789473684211,8.151547042332529,0.8077669718577161,0.009489339840215579,No,No,Normal,Safe,Stable
45347.83333333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,1,0,29.1,33.9,24.1,0.2,2,25.78947368421053,1.052631578947369,8.147623003097571,0.8378926773741784,0.01060917201038302,Yes,No,Normal,Safe,Stable
45347.875,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,25.84210526315789,0.7894736842105265,8.143698963862613,0.8680183828906405,0.01172900418055047,No,No,Normal,Safe,Stable
45347.91666666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,25.89473684210526,0.5263157894736841,8.139774924627655,0.8981440884071028,0.01284883635071791,Yes,No,Normal,Safe,Stable
45347.95833333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,25.94736842105263,0.2631578947368425,8.135850885392699,0.9282697939235649,0.01396866852088535,No,No,Normal,Safe,Stable
45348,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,1,29.1,33.9,24.1,0.2,2,26,0,8.131926846157741,0.9583954994400272,0.0150885006910528,Yes,No,Normal,Safe,Stable
45348.04166666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26,1,7.877375686536541,1.018198220210716,-0.005345641007609477,No,No,Normal,Safe,Stable
45348.08333333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,1,1,29.1,33.9,24.1,0.2,2,26,2,8.306109019587772,0.2972484842275315,0.50327680429752,Yes,No,Normal,Safe,Stable
45348.125,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26,3,8.127703981523256,0.2659675442325889,0.8446538425362746,No,No,Normal,Safe,Stable
45348.16666666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26,4,7.827479448090081,0.9293435248342785,0.0131531904604606,Yes,No,Normal,Safe,Stable
45348.20833333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26,5,8.439824868156018,0.3891817575308517,0.04133070250586159,No,No,Normal,Safe,Stable
45348.25,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26.05263157894737,4.736842105263158,8.405197851802804,0.4191674355725964,0.0359398444582921,Yes,No,Normal,Safe,Stable
45348.29166666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26.10526315789474,4.473684210526316,8.370570835449589,0.4491531136143411,0.03054898641072262,No,No,Normal,Safe,Stable
45348.33333333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26.15789473684211,4.210526315789473,8.335943819096377,0.4791387916560857,0.02515812836315312,Yes,No,Normal,Safe,Stable
45348.375,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26.21052631578947,3.947368421052632,8.301316802743163,0.5091244696978304,0.01976727031558364,No,No,Normal,Safe,Stable
45348.41666666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26.26315789473684,3.684210526315789,8.266689786389948,0.5391101477395752,0.01437641226801415,Yes,No,Normal,Safe,Stable
45348.45833333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26.31578947368421,3.421052631578947,8.232062770036734,0.5690958257813199,0.008985554220444655,No,No,Normal,Safe,Stable
45348.5,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,1,0,29.1,33.9,24.1,0.2,2,26.36842105263158,3.157894736842105,8.197435753683521,0.5990815038230646,0.003594696172875167,Yes,No,Normal,Safe,Stable
45348.54166666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26.42105263157895,2.894736842105263,8.162808737330307,0.6290671818648093,-0.001796161874694321,No,No,Normal,Safe,Stable
45348.58333333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,1,0,29.1,33.9,24.1,0.2,2,26.47368421052632,2.631578947368421,8.128181720977093,0.6590528599065539,-0.00718701992226381,Yes,No,Normal,Safe,Stable
45348.625,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,1,0,29.1,33.9,24.1,0.2,2,26.52631578947368,2.368421052631579,8.093554704623878,0.6890385379482986,-0.0125778779698333,No,No,Normal,Safe,Stable
45348.66666666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26.57894736842105,2.105263157894737,8.058927688270666,0.7190242159900433,-0.01796873601740279,Yes,No,Normal,Safe,Stable
45348.70833333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26.63157894736842,1.842105263157895,8.024300671917452,0.749009894031788,-0.02335959406497228,No,No,Normal,Safe,Stable
45348.75,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26.68421052631579,1.578947368421053,7.989673655564237,0.7789955720735326,-0.02875045211254177,Yes,No,Normal,Safe,Stable
45348.79166666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,1,0,29.1,33.9,24.1,0.2,2,26.73684210526316,1.315789473684211,7.955046639211024,0.8089812501152773,-0.03414131016011126,No,No,Normal,Safe,Stable
45348.83333333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26.78947368421053,1.052631578947369,7.92041962285781,0.838966928157022,-0.03953216820768075,Yes,No,Normal,Safe,Stable
45348.875,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26.84210526315789,0.7894736842105265,7.885792606504596,0.8689526061987667,-0.04492302625525024,No,No,Normal,Safe,Stable
45348.91666666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,26.89473684210526,0.5263157894736841,7.851165590151382,0.8989382842405115,-0.05031388430281972,Yes,No,Normal,Safe,Stable
45348.95833333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,1,0,29.1,33.9,24.1,0.2,2,26.94736842105263,0.2631578947368425,7.816538573798169,0.9289239622822562,-0.05570474235038921,No,No,Normal,Safe,Stable
45349,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27,0,7.781911557444954,0.9589096403240008,-0.0610956003979587,Yes,No,Normal,Safe,Stable
45349.04166666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27,1,8.038972969572693,0.9877413293117516,0.005285710832864779,No,No,Normal,Safe,Stable
45349.08333333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,1,29.1,33.9,24.1,0.2,2,27,2,8.467272427762316,0.3482892326773424,0.4446053508596216,Yes,No,Normal,Safe,Stable
45349.125,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27,3,8.343249403149539,0.2569194534143959,0.9558657814562044,No,No,Normal,Safe,Stable
45349.16666666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27,4,8.23517564103259,0.2486043016204896,1.016684378750718,Yes,No,Normal,Safe,Stable
45349.20833333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27,5,8.189338198723885,0.3956417442917533,0.02192265223435609,No,No,Normal,Safe,Stable
45349.25,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,1,0,29.1,33.9,24.1,0.2,2,27.05263157894737,4.736842105263158,8.179537843651591,0.3975514243607057,0.02178063976534135,Yes,No,Normal,Safe,Stable
45349.29166666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27.10526315789474,4.473684210526316,8.169737488579299,0.3994611044296582,0.02163862729632661,No,No,Normal,Safe,Stable
45349.33333333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27.15789473684211,4.210526315789473,8.159937133507006,0.4013707844986106,0.02149661482731186,Yes,No,Normal,Safe,Stable
45349.375,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27.21052631578947,3.947368421052632,8.150136778434712,0.4032804645675631,0.02135460235829712,No,No,Normal,Safe,Stable
45349.41666666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27.26315789473684,3.684210526315789,8.14033642336242,0.4051901446365155,0.02121258988928237,Yes,No,Normal,Safe,Stable
45349.45833333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,1,0,29.1,33.9,24.1,0.2,2,27.31578947368421,3.421052631578947,8.130536068290127,0.407099824705468,0.02107057742026763,No,No,Normal,Safe,Stable
45349.5,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27.36842105263158,3.157894736842105,8.120735713217835,0.4090095047744204,0.02092856495125289,Yes,No,Normal,Safe,Stable
45349.54166666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27.42105263157895,2.894736842105263,8.110935358145541,0.4109191848433729,0.02078655248223815,No,No,Normal,Safe,Stable
45349.58333333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27.47368421052632,2.631578947368421,8.101135003073248,0.4128288649123253,0.0206445400132234,Yes,No,Normal,Safe,Stable
45349.625,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27.52631578947368,2.368421052631579,8.091334648000956,0.4147385449812778,0.02050252754420866,No,No,Normal,Safe,Stable
45349.66666666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27.57894736842105,2.105263157894737,8.081534292928662,0.4166482250502302,0.02036051507519392,Yes,No,Normal,Safe,Stable
45349.70833333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27.63157894736842,1.842105263157895,8.071733937856369,0.4185579051191827,0.02021850260617917,No,No,Normal,Safe,Stable
45349.75,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27.68421052631579,1.578947368421053,8.061933582784077,0.4204675851881351,0.02007649013716443,Yes,No,Normal,Safe,Stable
45349.79166666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27.73684210526316,1.315789473684211,8.052133227711783,0.4223772652570876,0.01993447766814969,No,No,Normal,Safe,Stable
45349.83333333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27.78947368421053,1.052631578947369,8.042332872639491,0.42428694532604,0.01979246519913494,Yes,No,Normal,Safe,Stable
45349.875,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27.84210526315789,0.7894736842105265,8.032532517567198,0.4261966253949925,0.0196504527301202,No,No,Normal,Safe,Stable
45349.91666666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,27.89473684210526,0.5263157894736841,8.022732162494904,0.4281063054639449,0.01950844026110546,Yes,No,Normal,Safe,Stable
45349.95833333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,1,0,29.1,33.9,24.1,0.2,2,27.94736842105263,0.2631578947368425,8.012931807422612,0.4300159855328974,0.01936642779209071,No,No,Normal,Safe,Stable
45350,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,1,29.1,33.9,24.1,0.2,2,28,0,8.003131452350319,0.4319256656018498,0.01922441532307597,Yes,No,Normal,Safe,Stable
45350.04166666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,1,0,29.1,33.9,24.1,0.2,2,28,1,8.175373415072078,0.3578384718675722,0.1083007428447611,No,No,Normal,Safe,Stable
45350.08333333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,28,2,8.10315708097337,0.3291866006239401,0.4692118029586886,Yes,No,Normal,Safe,Stable
45350.125,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,1,29.1,33.9,24.1,0.2,2,28,3,8.078479776309377,0.562241204674888,0.02429620800788961,No,No,Normal,Safe,Stable
45350.16666666666,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,0,0,29.1,33.9,24.1,0.2,2,28,4,8.246124420943461,0.3123050174245615,0.8582385206423492,Yes,No,Normal,Safe,Stable
45350.20833333334,February,278.1,93.05,1,26.5,6.47,7.34,2.79,2,2,1,0,29.1,33.9,24.1,0.2,2,28,5,8.588624090104883,0.3995305960987469,0.01927065093175741,No,No,Normal,Safe,Stable
45350.25,February,278.5421052631579,93.22105263157894,1,26.59736842105263,6.544736842105263,7.373157894736842,2.79,2.052631578947369,2.052631578947369,0,0,29.1,33.9,24.1,0.2278947368421053,2.052631578947369,26.57894736842105,4.736842105263158,8.556438594353274,0.3995386516824382,0.01877242455668953,Yes,No,Normal,Safe,Stable
45350.29166666666,February,278.9842105263158,93.39210526315789,1,26.69473684210526,6.619473684210526,7.406315789473684,2.79,2.105263157894737,2.105263157894737,0,0,29.1,33.9,24.1,0.2557894736842106,2.105263157894737,25.15789473684211,4.473684210526316,8.524253098601664,0.3995467072661295,0.01827419818162166,No,No,Normal,Safe,Stable
45350.33333333334,February,279.4263157894737,93.56315789473683,1,26.7921052631579,6.694210526315789,7.439473684210526,2.79,2.157894736842105,2.157894736842105,0,1,29.1,33.9,24.1,0.2836842105263158,2.157894736842105,23.73684210526316,4.210526315789473,8.492067602850053,0.3995547628498208,0.01777597180655378,Yes,No,Normal,Safe,Stable
45350.375,February,279.8684210526316,93.73421052631579,1,26.88947368421053,6.768947368421053,7.472631578947368,2.79,2.210526315789473,2.210526315789473,0,0,29.1,33.9,24.1,0.3115789473684211,2.210526315789473,22.31578947368421,3.947368421052632,8.459882107098444,0.399562818433512,0.0172777454314859,No,No,Normal,Safe,Stable
